id;scene;friendly_name;location;type;x;y;renderscene;rendertype;context;room;game
0x02304;HYRULE_FIELD;Grass 3;OOT Hyrule Field Grotto Open Grass 3;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x02305;HYRULE_FIELD;Grass 4;OOT Hyrule Field Grotto Open Grass 4;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x02307;HYRULE_FIELD;Hive 1;OOT Hyrule Field Grotto Open Hive 1;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x02308;HYRULE_FIELD;Hive 2;OOT Hyrule Field Grotto Open Hive 2;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x02306;HYRULE_FIELD;Butterfly 1;OOT Hyrule Field Grotto Open Butterfly 1;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x12306;HYRULE_FIELD;Butterfly 2;OOT Hyrule Field Grotto Open Butterfly 2;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x22306;HYRULE_FIELD;Butterfly 3;OOT Hyrule Field Grotto Open Butterfly 3;none;0;0;OOT_GROTTO_HYRULE_OPEN;none;All;0;oot
0x00;HYRULE_FIELD;Chest;OOT Hyrule Field Grotto Market;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02002;HYRULE_FIELD;Grass 1;OOT Hyrule Field Grotto Market Grass 1;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02003;HYRULE_FIELD;Grass 2;OOT Hyrule Field Grotto Market Grass 2;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02004;HYRULE_FIELD;Grass 3;OOT Hyrule Field Grotto Market Grass 3;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02005;HYRULE_FIELD;Grass 4;OOT Hyrule Field Grotto Market Grass 4;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02007;HYRULE_FIELD;Hive 1;OOT Hyrule Field Grotto Market Hive 1;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02008;HYRULE_FIELD;Hive 2;OOT Hyrule Field Grotto Market Hive 2;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x02006;HYRULE_FIELD;Butterfly 1;OOT Hyrule Field Grotto Market Butterfly 1;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x12006;HYRULE_FIELD;Butterfly 2;OOT Hyrule Field Grotto Market Butterfly 2;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x22006;HYRULE_FIELD;Butterfly 3;OOT Hyrule Field Grotto Market Butterfly 3;none;0;0;OOT_GROTTO_HYRULE_MARKET;none;All;0;oot
0x01;HYRULE_FIELD;Heart Piece;OOT Hyrule Field Grotto Tektite HP;none;0;0;OOT_GROTTO_HYRULE_TEKTITE;none;All;0;oot
0x59;HYRULE_FIELD;Web;OOT Hyrule Field Grotto Near Kakariko GS;none;0;0;OOT_GROTTO_HYRULE_KAKARIKO;none;All;0;oot
0x58;HYRULE_FIELD;Web;OOT Hyrule Field Grotto Near Gerudo GS;none;0;0;OOT_GROTTO_HYRULE_GERUDO;none;All;0;oot
0x00402;HYRULE_FIELD;Grass 1;OOT Hyrule Field Grotto Near Gerudo Grass 1;none;0;0;OOT_GROTTO_HYRULE_GERUDO;none;All;0;oot
0x00403;HYRULE_FIELD;Grass 2;OOT Hyrule Field Grotto Near Gerudo Grass 2;none;0;0;OOT_GROTTO_HYRULE_GERUDO;none;All;0;oot
0x0405;HYRULE_FIELD;Pot 1;OOT Hyrule Field Cow Grotto Pot 1;none;0;0;OOT_GROTTO_HYRULE_GERUDO;none;All;0;oot
0x0407;HYRULE_FIELD;Pot 2;OOT Hyrule Field Cow Grotto Pot 2;none;0;0;OOT_GROTTO_HYRULE_GERUDO;none;All;0;oot
0x79;HYRULE_CASTLE;Web;OOT Hyrule Castle GS Grotto;none;0;0;OOT_GROTTO_CASTLE_STORMS;none;All;0;oot
0x0806;HYRULE_CASTLE;Pot 1;OOT Hyrule Castle Grotto Pot 1;none;0;0;OOT_GROTTO_CASTLE_STORMS;none;All;0;oot
0x0807;HYRULE_CASTLE;Pot 2;OOT Hyrule Castle Grotto Pot 2;none;0;0;OOT_GROTTO_CASTLE_STORMS;none;All;0;oot
0x0809;HYRULE_CASTLE;Pot 3;OOT Hyrule Castle Grotto Pot 3;none;0;0;OOT_GROTTO_CASTLE_STORMS;none;All;0;oot
0x080b;HYRULE_CASTLE;Pot 4;OOT Hyrule Castle Grotto Pot 4;none;0;0;OOT_GROTTO_CASTLE_STORMS;none;All;0;oot
0x17;GERUDO_VALLEY;Front;OOT Gerudo Valley Grotto Front Scrub;none;0;0;OOT_GROTTO_VALLEY_STORMS;none;All;0;oot
0x18;GERUDO_VALLEY;Back;OOT Gerudo Valley Grotto Back Scrub;none;0;0;OOT_GROTTO_VALLEY_STORMS;none;All;0;oot
0x02502;GERUDO_VALLEY;Hive;OOT Gerudo Valley Grotto Hive;none;0;0;OOT_GROTTO_VALLEY_STORMS;none;All;0;oot
0x00501;GERUDO_VALLEY;Rupee 1;OOT Gerudo Valley Octorok Grotto Rupee 1;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00502;GERUDO_VALLEY;Rupee 2;OOT Gerudo Valley Octorok Grotto Rupee 2;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00503;GERUDO_VALLEY;Rupee 3;OOT Gerudo Valley Octorok Grotto Rupee 3;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00504;GERUDO_VALLEY;Rupee 4;OOT Gerudo Valley Octorok Grotto Rupee 4;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00505;GERUDO_VALLEY;Rupee 5;OOT Gerudo Valley Octorok Grotto Rupee 5;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00506;GERUDO_VALLEY;Rupee 6;OOT Gerudo Valley Octorok Grotto Rupee 6;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00507;GERUDO_VALLEY;Rupee 7;OOT Gerudo Valley Octorok Grotto Rupee 7;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x00508;GERUDO_VALLEY;Rupee 8;OOT Gerudo Valley Octorok Grotto Rupee 8;none;0;0;OOT_GROTTO_VALLEY_OCTOROK;none;All;0;oot
0x19;DESERT_COLOSSUS;Front;OOT Desert Colossus Grotto Front Scrub;none;0;0;OOT_GROTTO_DESERT_SCRUBS;none;All;0;oot
0x1a;DESERT_COLOSSUS;Back;OOT Desert Colossus Grotto Back Scrub;none;0;0;OOT_GROTTO_DESERT_SCRUBS;none;All;0;oot
0x02602;DESERT_COLOSSUS;Hive;OOT Desert Colossus Grotto Hive;none;0;0;OOT_GROTTO_DESERT_SCRUBS;none;All;0;oot
0x02200;SACRED_FOREST_MEADOW;Fairy 1;OOT Sacred Meadow Fairy Fountain Fairy 1;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x12200;SACRED_FOREST_MEADOW;Fairy 2;OOT Sacred Meadow Fairy Fountain Fairy 2;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x22200;SACRED_FOREST_MEADOW;Fairy 3;OOT Sacred Meadow Fairy Fountain Fairy 3;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x32200;SACRED_FOREST_MEADOW;Fairy 4;OOT Sacred Meadow Fairy Fountain Fairy 4;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x42200;SACRED_FOREST_MEADOW;Fairy 5;OOT Sacred Meadow Fairy Fountain Fairy 5;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x52200;SACRED_FOREST_MEADOW;Fairy 6;OOT Sacred Meadow Fairy Fountain Fairy 6;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x62200;SACRED_FOREST_MEADOW;Fairy 7;OOT Sacred Meadow Fairy Fountain Fairy 7;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x72200;SACRED_FOREST_MEADOW;Fairy 8;OOT Sacred Meadow Fairy Fountain Fairy 8;none;0;0;OOT_FAIRY_SACRED_MEADOW;none;All;0;oot
0x02100;ZORA_RIVER;Fairy 1;OOT Zora River Fairy Fountain Fairy 1;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x12100;ZORA_RIVER;Fairy 2;OOT Zora River Fairy Fountain Fairy 2;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x22100;ZORA_RIVER;Fairy 3;OOT Zora River Fairy Fountain Fairy 3;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x32100;ZORA_RIVER;Fairy 4;OOT Zora River Fairy Fountain Fairy 4;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x42100;ZORA_RIVER;Fairy 5;OOT Zora River Fairy Fountain Fairy 5;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x52100;ZORA_RIVER;Fairy 6;OOT Zora River Fairy Fountain Fairy 6;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x62100;ZORA_RIVER;Fairy 7;OOT Zora River Fairy Fountain Fairy 7;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x72100;ZORA_RIVER;Fairy 8;OOT Zora River Fairy Fountain Fairy 8;none;0;0;OOT_FAIRY_ZORA_RIVER;none;All;0;oot
0x02300;ZORA_FOUNTAIN;Fairy 1;OOT Zora Domain Fairy Fountain Fairy 1;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x12300;ZORA_FOUNTAIN;Fairy 2;OOT Zora Domain Fairy Fountain Fairy 2;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x22300;ZORA_FOUNTAIN;Fairy 3;OOT Zora Domain Fairy Fountain Fairy 3;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x32300;ZORA_FOUNTAIN;Fairy 4;OOT Zora Domain Fairy Fountain Fairy 4;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x42300;ZORA_FOUNTAIN;Fairy 5;OOT Zora Domain Fairy Fountain Fairy 5;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x52300;ZORA_FOUNTAIN;Fairy 6;OOT Zora Domain Fairy Fountain Fairy 6;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x62300;ZORA_FOUNTAIN;Fairy 7;OOT Zora Domain Fairy Fountain Fairy 7;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x72300;ZORA_FOUNTAIN;Fairy 8;OOT Zora Domain Fairy Fountain Fairy 8;none;0;0;OOT_FAIRY_ZORA_DOMAIN;none;All;0;oot
0x02000;HYRULE_FIELD;Fairy 1;OOT Hyrule Field Fairy Fountain Fairy 1;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x12000;HYRULE_FIELD;Fairy 2;OOT Hyrule Field Fairy Fountain Fairy 2;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x22000;HYRULE_FIELD;Fairy 3;OOT Hyrule Field Fairy Fountain Fairy 3;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x32000;HYRULE_FIELD;Fairy 4;OOT Hyrule Field Fairy Fountain Fairy 4;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x42000;HYRULE_FIELD;Fairy 5;OOT Hyrule Field Fairy Fountain Fairy 5;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x52000;HYRULE_FIELD;Fairy 6;OOT Hyrule Field Fairy Fountain Fairy 6;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x62000;HYRULE_FIELD;Fairy 7;OOT Hyrule Field Fairy Fountain Fairy 7;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x72000;HYRULE_FIELD;Fairy 8;OOT Hyrule Field Fairy Fountain Fairy 8;none;0;0;OOT_FAIRY_HYRULE;none;All;0;oot
0x02400;GERUDO_FORTRESS;Fairy 1;OOT Gerudo Fortress Fairy Fountain Fairy 1;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x12400;GERUDO_FORTRESS;Fairy 2;OOT Gerudo Fortress Fairy Fountain Fairy 2;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x22400;GERUDO_FORTRESS;Fairy 3;OOT Gerudo Fortress Fairy Fountain Fairy 3;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x32400;GERUDO_FORTRESS;Fairy 4;OOT Gerudo Fortress Fairy Fountain Fairy 4;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x42400;GERUDO_FORTRESS;Fairy 5;OOT Gerudo Fortress Fairy Fountain Fairy 5;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x52400;GERUDO_FORTRESS;Fairy 6;OOT Gerudo Fortress Fairy Fountain Fairy 6;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x62400;GERUDO_FORTRESS;Fairy 7;OOT Gerudo Fortress Fairy Fountain Fairy 7;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
0x72400;GERUDO_FORTRESS;Fairy 8;OOT Gerudo Fortress Fairy Fountain Fairy 8;none;0;0;OOT_FAIRY_GERUDO_FORTRESS;none;All;0;oot
FISH_CHILD;LAKE_HYLIA;Heart Piece;OOT Fishing Pond Child;none;0;0;FISHING_POND;none;All;0;oot
FISH_ADULT;LAKE_HYLIA;Golden Scale;OOT Fishing Pond Adult;none;0;0;FISHING_POND;none;All;0;oot
0x00;LAKE_HYLIA;Child - Fish 1;OOT Fishing Pond Child Fish 1;none;0;0;FISHING_POND;none;All;0;oot
0x01;LAKE_HYLIA;Child - Fish 2;OOT Fishing Pond Child Fish 2;none;0;0;FISHING_POND;none;All;0;oot
0x02;LAKE_HYLIA;Child - Fish 3;OOT Fishing Pond Child Fish 3;none;0;0;FISHING_POND;none;All;0;oot
0x03;LAKE_HYLIA;Child - Fish 4;OOT Fishing Pond Child Fish 4;none;0;0;FISHING_POND;none;All;0;oot
0x04;LAKE_HYLIA;Child - Fish 5;OOT Fishing Pond Child Fish 5;none;0;0;FISHING_POND;none;All;0;oot
0x05;LAKE_HYLIA;Child - Fish 6;OOT Fishing Pond Child Fish 6;none;0;0;FISHING_POND;none;All;0;oot
0x06;LAKE_HYLIA;Child - Fish 7;OOT Fishing Pond Child Fish 7;none;0;0;FISHING_POND;none;All;0;oot
0x07;LAKE_HYLIA;Child - Fish 8;OOT Fishing Pond Child Fish 8;none;0;0;FISHING_POND;none;All;0;oot
0x08;LAKE_HYLIA;Child - Fish 9;OOT Fishing Pond Child Fish 9;none;0;0;FISHING_POND;none;All;0;oot
0x09;LAKE_HYLIA;Child - Fish 10;OOT Fishing Pond Child Fish 10;none;0;0;FISHING_POND;none;All;0;oot
0x0a;LAKE_HYLIA;Child - Fish 11;OOT Fishing Pond Child Fish 11;none;0;0;FISHING_POND;none;All;0;oot
0x0b;LAKE_HYLIA;Child - Fish 12;OOT Fishing Pond Child Fish 12;none;0;0;FISHING_POND;none;All;0;oot
0x0c;LAKE_HYLIA;Child - Fish 13;OOT Fishing Pond Child Fish 13;none;0;0;FISHING_POND;none;All;0;oot
0x0d;LAKE_HYLIA;Child - Fish 14;OOT Fishing Pond Child Fish 14;none;0;0;FISHING_POND;none;All;0;oot
0x0e;LAKE_HYLIA;Child - Fish 15;OOT Fishing Pond Child Fish 15;none;0;0;FISHING_POND;none;All;0;oot
0x0f;LAKE_HYLIA;Child - Loach 1;OOT Fishing Pond Child Loach 1;none;0;0;FISHING_POND;none;All;0;oot
0x10;LAKE_HYLIA;Child - Loach 2;OOT Fishing Pond Child Loach 2;none;0;0;FISHING_POND;none;All;0;oot
0x11;LAKE_HYLIA;Adult - Fish 1;OOT Fishing Pond Adult Fish 1;none;0;0;FISHING_POND;none;All;0;oot
0x12;LAKE_HYLIA;Adult - Fish 2;OOT Fishing Pond Adult Fish 2;none;0;0;FISHING_POND;none;All;0;oot
0x13;LAKE_HYLIA;Adult - Fish 3;OOT Fishing Pond Adult Fish 3;none;0;0;FISHING_POND;none;All;0;oot
0x14;LAKE_HYLIA;Adult - Fish 4;OOT Fishing Pond Adult Fish 4;none;0;0;FISHING_POND;none;All;0;oot
0x15;LAKE_HYLIA;Adult - Fish 5;OOT Fishing Pond Adult Fish 5;none;0;0;FISHING_POND;none;All;0;oot
0x16;LAKE_HYLIA;Adult - Fish 6;OOT Fishing Pond Adult Fish 6;none;0;0;FISHING_POND;none;All;0;oot
0x17;LAKE_HYLIA;Adult - Fish 7;OOT Fishing Pond Adult Fish 7;none;0;0;FISHING_POND;none;All;0;oot
0x18;LAKE_HYLIA;Adult - Fish 8;OOT Fishing Pond Adult Fish 8;none;0;0;FISHING_POND;none;All;0;oot
0x19;LAKE_HYLIA;Adult - Fish 9;OOT Fishing Pond Adult Fish 9;none;0;0;FISHING_POND;none;All;0;oot
0x1a;LAKE_HYLIA;Adult - Fish 10;OOT Fishing Pond Adult Fish 10;none;0;0;FISHING_POND;none;All;0;oot
0x1b;LAKE_HYLIA;Adult - Fish 11;OOT Fishing Pond Adult Fish 11;none;0;0;FISHING_POND;none;All;0;oot
0x1c;LAKE_HYLIA;Adult - Fish 12;OOT Fishing Pond Adult Fish 12;none;0;0;FISHING_POND;none;All;0;oot
0x1d;LAKE_HYLIA;Adult - Fish 13;OOT Fishing Pond Adult Fish 13;none;0;0;FISHING_POND;none;All;0;oot
0x1e;LAKE_HYLIA;Adult - Fish 14;OOT Fishing Pond Adult Fish 14;none;0;0;FISHING_POND;none;All;0;oot
0x1f;LAKE_HYLIA;Adult - Fish 15;OOT Fishing Pond Adult Fish 15;none;0;0;FISHING_POND;none;All;0;oot
0x20;LAKE_HYLIA;Adult - Loach;OOT Fishing Pond Adult Loach;none;0;0;FISHING_POND;none;All;0;oot
0x0b;INSIDE_GANON_CASTLE;Boss Key;OOT Ganon Castle Boss Key;none;0;0;GANON_TOWER;none;All;0;oot
0x0801;INSIDE_GANON_CASTLE;Tower 1;OOT Ganon Tower Pot 01;none;0;0;GANON_TOWER;none;All;0;oot
0x0802;INSIDE_GANON_CASTLE;Tower 2;OOT Ganon Tower Pot 02;none;0;0;GANON_TOWER;none;All;0;oot
0x0803;INSIDE_GANON_CASTLE;Tower 3;OOT Ganon Tower Pot 03;none;0;0;GANON_TOWER;none;All;0;oot
0x0804;INSIDE_GANON_CASTLE;Tower 4;OOT Ganon Tower Pot 04;none;0;0;GANON_TOWER;none;All;0;oot
0x0805;INSIDE_GANON_CASTLE;Tower 5;OOT Ganon Tower Pot 05;none;0;0;GANON_TOWER;none;All;0;oot
0x0806;INSIDE_GANON_CASTLE;Tower 6;OOT Ganon Tower Pot 06;none;0;0;GANON_TOWER;none;All;0;oot
0x0807;INSIDE_GANON_CASTLE;Tower 7;OOT Ganon Tower Pot 07;none;0;0;GANON_TOWER;none;All;0;oot
0x0808;INSIDE_GANON_CASTLE;Tower 8;OOT Ganon Tower Pot 08;none;0;0;GANON_TOWER;none;All;0;oot
0x0809;INSIDE_GANON_CASTLE;Tower 9;OOT Ganon Tower Pot 09;none;0;0;GANON_TOWER;none;All;0;oot
0x080a;INSIDE_GANON_CASTLE;Tower 10;OOT Ganon Tower Pot 10;none;0;0;GANON_TOWER;none;All;0;oot
0x080b;INSIDE_GANON_CASTLE;Tower 11;OOT Ganon Tower Pot 11;none;0;0;GANON_TOWER;none;All;0;oot
0x080c;INSIDE_GANON_CASTLE;Tower 12;OOT Ganon Tower Pot 12;none;0;0;GANON_TOWER;none;All;0;oot
0x080d;INSIDE_GANON_CASTLE;Tower 13;OOT Ganon Tower Pot 13;none;0;0;GANON_TOWER;none;All;0;oot
0x080e;INSIDE_GANON_CASTLE;Tower 14;OOT Ganon Tower Pot 14;none;0;0;GANON_TOWER;none;All;0;oot
0x080f;INSIDE_GANON_CASTLE;Tower 15;OOT Ganon Tower Pot 15;none;0;0;GANON_TOWER;none;All;0;oot
0x0810;INSIDE_GANON_CASTLE;Tower 16;OOT Ganon Tower Pot 16;none;0;0;GANON_TOWER;none;All;0;oot
0x0811;INSIDE_GANON_CASTLE;Tower 17;OOT Ganon Tower Pot 17;none;0;0;GANON_TOWER;none;All;0;oot
0x0812;INSIDE_GANON_CASTLE;Tower 18;OOT Ganon Tower Pot 18;none;0;0;GANON_TOWER;none;All;0;oot
LABORATORY_DIVE;LAKE_HYLIA;Golden Scale Dive;OOT Laboratory Dive;none;0;0;LABORATORY;none;All;0;oot
TRADE_EYE_DROPS;LAKE_HYLIA;Eye Drops;OOT Laboratory Eye Drops;none;0;0;LABORATORY;none;All;0;oot
0x9b;LAKE_HYLIA;Underwater Crate;OOT Laboratory GS Crate;none;0;0;LABORATORY;none;All;0;oot
0x00001;LAKE_HYLIA;Rupee 1;OOT Laboratory Rupee 1;none;0;0;LABORATORY;none;All;0;oot
0x00002;LAKE_HYLIA;Rupee 2;OOT Laboratory Rupee 2;none;0;0;LABORATORY;none;All;0;oot
0x00003;LAKE_HYLIA;Rupee 3;OOT Laboratory Rupee 3;none;0;0;LABORATORY;none;All;0;oot
POE_COLLECTOR;MARKET;Adult - Poe Bottle;OOT Market Pot House Big Poes;none;0;0;GUARD_HOUSE;none;All;0;oot
0x7b;MARKET;Child - Crate;OOT Market Pot House GS;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0008;MARKET;Child - Ground 1;OOT Market Pot House Child Pot Ground 1;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0009;MARKET;Child - Ground 2;OOT Market Pot House Child Pot Ground 2;none;0;0;GUARD_HOUSE;none;All;0;oot
0x000a;MARKET;Child - Ground 3;OOT Market Pot House Child Pot Ground 3;none;0;0;GUARD_HOUSE;none;All;0;oot
0x000b;MARKET;Child - Ground 4;OOT Market Pot House Child Pot Ground 4;none;0;0;GUARD_HOUSE;none;All;0;oot
0x000c;MARKET;Child - Ground 5;OOT Market Pot House Child Pot Ground 5;none;0;0;GUARD_HOUSE;none;All;0;oot
0x000d;MARKET;Child - Ground 6;OOT Market Pot House Child Pot Ground 6;none;0;0;GUARD_HOUSE;none;All;0;oot
0x000e;MARKET;Child - Ground 7;OOT Market Pot House Child Pot Ground 7;none;0;0;GUARD_HOUSE;none;All;0;oot
0x000f;MARKET;Child - Ground 8;OOT Market Pot House Child Pot Ground 8;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0010;MARKET;Child - Ground 9;OOT Market Pot House Child Pot Ground 9;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0011;MARKET;Child - Ground 10;OOT Market Pot House Child Pot Ground 10;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0012;MARKET;Child - Ground 11;OOT Market Pot House Child Pot Ground 11;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0013;MARKET;Child - Ground 12;OOT Market Pot House Child Pot Ground 12;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0014;MARKET;Child - Ground 13;OOT Market Pot House Child Pot Ground 13;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0015;MARKET;Child - Ground 14;OOT Market Pot House Child Pot Ground 14;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0016;MARKET;Child - Ground 15;OOT Market Pot House Child Pot Ground 15;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0017;MARKET;Child - Ground 16;OOT Market Pot House Child Pot Ground 16;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0018;MARKET;Child - Ground 17;OOT Market Pot House Child Pot Ground 17;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0019;MARKET;Child - Ground 18;OOT Market Pot House Child Pot Ground 18;none;0;0;GUARD_HOUSE;none;All;0;oot
0x001a;MARKET;Child - Ground 19;OOT Market Pot House Child Pot Ground 19;none;0;0;GUARD_HOUSE;none;All;0;oot
0x001b;MARKET;Child - Ground 20;OOT Market Pot House Child Pot Ground 20;none;0;0;GUARD_HOUSE;none;All;0;oot
0x001c;MARKET;Child - Ground 21;OOT Market Pot House Child Pot Ground 21;none;0;0;GUARD_HOUSE;none;All;0;oot
0x001d;MARKET;Child - Ground 22;OOT Market Pot House Child Pot Ground 22;none;0;0;GUARD_HOUSE;none;All;0;oot
0x001e;MARKET;Child - Ground 23;OOT Market Pot House Child Pot Ground 23;none;0;0;GUARD_HOUSE;none;All;0;oot
0x001f;MARKET;Child - Ground 24;OOT Market Pot House Child Pot Ground 24;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0020;MARKET;Child - Ground 25;OOT Market Pot House Child Pot Ground 25;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0021;MARKET;Child - Ground 26;OOT Market Pot House Child Pot Ground 26;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0022;MARKET;Child - Ground 27;OOT Market Pot House Child Pot Ground 27;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0023;MARKET;Child - Ground 28;OOT Market Pot House Child Pot Ground 28;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0024;MARKET;Child - Ground 29;OOT Market Pot House Child Pot Ground 29;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0025;MARKET;Child - Ground 30;OOT Market Pot House Child Pot Ground 30;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0026;MARKET;Child - Ground 31;OOT Market Pot House Child Pot Ground 31;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0028;MARKET;Child - Ground 32;OOT Market Pot House Child Pot Ground 32;none;0;0;GUARD_HOUSE;none;All;0;oot
0x002a;MARKET;Child - Ground 33;OOT Market Pot House Child Pot Ground 33;none;0;0;GUARD_HOUSE;none;All;0;oot
0x002b;MARKET;Child - Above 1;OOT Market Pot House Child Pot Ground 34;none;0;0;GUARD_HOUSE;none;All;0;oot
0x002c;MARKET;Child - Ground 35;OOT Market Pot House Child Pot Ground 35;none;0;0;GUARD_HOUSE;none;All;0;oot
0x002d;MARKET;Child - Ground 36;OOT Market Pot House Child Pot Ground 36;none;0;0;GUARD_HOUSE;none;All;0;oot
0x002e;MARKET;Child - Ground 37;OOT Market Pot House Child Pot Ground 37;none;0;0;GUARD_HOUSE;none;All;0;oot
0x002f;MARKET;Child - Ground 38;OOT Market Pot House Child Pot Ground 38;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0030;MARKET;Child - Ground 39;OOT Market Pot House Child Pot Ground 39;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0031;MARKET;Child - Ground 40;OOT Market Pot House Child Pot Ground 40;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0032;MARKET;Child - Ground 41;OOT Market Pot House Child Pot Ground 41;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0033;MARKET;Child - Ground 42;OOT Market Pot House Child Pot Ground 42;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0027;MARKET;Child - Ground 34;OOT Market Pot House Child Pot Above 1;none;0;0;GUARD_HOUSE;none;All;0;oot
0x0029;MARKET;Child - Above 2;OOT Market Pot House Child Pot Above 2;none;0;0;GUARD_HOUSE;none;All;0;oot
0x8001;MARKET;Adult - Ground 1;OOT Market Pot House Adult Pot 1;none;0;0;GUARD_HOUSE;none;All;0;oot
