id;scene;friendly_name;location;type;x;y;z;renderscene;rendertype;context;room;game;requierements;tooltip
0x0009;TWIN_ISLANDS;Pot 8;MM Goron Race Pot 08;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x000a;TWIN_ISLANDS;Pot 9;MM Goron Race Pot 09;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x000b;TWIN_ISLANDS;Pot 10;MM Goron Race Pot 10;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x000c;TWIN_ISLANDS;Pot 11;MM Goron Race Pot 11;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x000d;TWIN_ISLANDS;Pot 12;MM Goron Race Pot 12;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x000e;TWIN_ISLANDS;Pot 13;MM Goron Race Pot 13;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x000f;TWIN_ISLANDS;Pot 14;MM Goron Race Pot 14;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0010;TWIN_ISLANDS;Pot 15;MM Goron Race Pot 15;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0011;TWIN_ISLANDS;Pot 16;MM Goron Race Pot 16;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0012;TWIN_ISLANDS;Pot 17;MM Goron Race Pot 17;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0013;TWIN_ISLANDS;Pot 18;MM Goron Race Pot 18;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0014;TWIN_ISLANDS;Pot 19;MM Goron Race Pot 19;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0015;TWIN_ISLANDS;Pot 20;MM Goron Race Pot 20;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0016;TWIN_ISLANDS;Pot 21;MM Goron Race Pot 21;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0017;TWIN_ISLANDS;Pot 22;MM Goron Race Pot 22;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0018;TWIN_ISLANDS;Pot 23;MM Goron Race Pot 23;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x0019;TWIN_ISLANDS;Pot 24;MM Goron Race Pot 24;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x001a;TWIN_ISLANDS;Pot 25;MM Goron Race Pot 25;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x001b;TWIN_ISLANDS;Pot 26;MM Goron Race Pot 26;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x001c;TWIN_ISLANDS;Pot 27;MM Goron Race Pot 27;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x001d;TWIN_ISLANDS;Pot 28;MM Goron Race Pot 28;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x001e;TWIN_ISLANDS;Pot 29;MM Goron Race Pot 29;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x001f;TWIN_ISLANDS;Pot 30;MM Goron Race Pot 30;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
GORON_RACE;TWIN_ISLANDS;Reward;MM Goron Race Reward;none;0;0;0;GORON_RACETRACK;none;All;0;mm;;
0x19;TWIN_ISLANDS;Chest;MM Twin Islands Ramp Grotto Chest;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03900;TWIN_ISLANDS;Grass 1;MM Twin Islands Ramp Grotto Grass 01;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03901;TWIN_ISLANDS;Grass 2;MM Twin Islands Ramp Grotto Grass 02;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03902;TWIN_ISLANDS;Grass 3;MM Twin Islands Ramp Grotto Grass 03;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03903;TWIN_ISLANDS;Grass 4;MM Twin Islands Ramp Grotto Grass 04;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03905;TWIN_ISLANDS;Grass 5;MM Twin Islands Ramp Grotto Grass 05;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03906;TWIN_ISLANDS;Grass 6;MM Twin Islands Ramp Grotto Grass 06;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x0390a;TWIN_ISLANDS;Grass 7;MM Twin Islands Ramp Grotto Grass 07;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x0390b;TWIN_ISLANDS;Grass 8;MM Twin Islands Ramp Grotto Grass 08;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x0390c;TWIN_ISLANDS;Grass 9;MM Twin Islands Ramp Grotto Grass 09;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x0390e;TWIN_ISLANDS;Grass 10;MM Twin Islands Ramp Grotto Grass 10;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03910;TWIN_ISLANDS;Grass 11;MM Twin Islands Ramp Grotto Grass 11;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03911;TWIN_ISLANDS;Grass 12;MM Twin Islands Ramp Grotto Grass 12;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03912;TWIN_ISLANDS;Grass 13;MM Twin Islands Ramp Grotto Grass 13;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x03913;TWIN_ISLANDS;Grass 14;MM Twin Islands Ramp Grotto Grass 14;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_RAMP;none;All;0;mm;;
0x02;TWIN_ISLANDS;Chest;MM Twin Islands Frozen Grotto Chest;none;0;0;0;MM_GROTTO_TWIN_ISLANDS_FROZEN;none;All;0;mm;;
0x0000b;TWIN_ISLANDS_SPRING;Grass 1;MM Twin Islands Grass 01;grass;193;470;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x1000b;TWIN_ISLANDS_SPRING;Grass 2;MM Twin Islands Grass 02;grass;173;497;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x2000b;TWIN_ISLANDS_SPRING;Grass 3;MM Twin Islands Grass 03;grass;143;485;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x3000b;TWIN_ISLANDS_SPRING;Grass 4;MM Twin Islands Grass 04;grass;137;453;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x4000b;TWIN_ISLANDS_SPRING;Grass 5;MM Twin Islands Grass 05;grass;164;466;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x5000b;TWIN_ISLANDS_SPRING;Grass 6;MM Twin Islands Grass 06;grass;188;487;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x6000b;TWIN_ISLANDS_SPRING;Grass 7;MM Twin Islands Grass 07;grass;156;494;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x7000b;TWIN_ISLANDS_SPRING;Grass 8;MM Twin Islands Grass 08;grass;134;470;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x8000b;TWIN_ISLANDS_SPRING;Grass 9;MM Twin Islands Grass 09;grass;147;438;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x9000b;TWIN_ISLANDS_SPRING;Grass 10;MM Twin Islands Grass 10;grass;165;436;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0xa000b;TWIN_ISLANDS_SPRING;Grass 11;MM Twin Islands Grass 11;grass;181;439;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0xb000b;TWIN_ISLANDS_SPRING;Grass 12;MM Twin Islands Grass 12;grass;192;453;0;TWIN_ISLANDS;grass;Spring;0;mm;;
0x0000e;TWIN_ISLANDS_SPRING;Rupee 1;MM Twin Islands Rupee 1;rupee;684;211;0;TWIN_ISLANDS;rupee;Spring;0;mm;;
0x0000f;TWIN_ISLANDS_SPRING;Rupee 2;MM Twin Islands Rupee 2;rupee;495;185;0;TWIN_ISLANDS;rupee;Spring;0;mm;;
0x00010;TWIN_ISLANDS_SPRING;Rupee 3;MM Twin Islands Rupee 3;rupee;596;517;0;TWIN_ISLANDS;rupee;Spring;0;mm;;
0x00012;TWIN_ISLANDS_SPRING;Rupee 4;MM Twin Islands Rupee 4;rupee;780;349;0;TWIN_ISLANDS;rupee;Spring;0;mm;;
GORON_ELDER;TWIN_ISLANDS_WINTER;Goron's Lulluby - Intro;MM Goron Elder;npc;738;268;0;TWIN_ISLANDS;npc;Winter;0;mm;;
0x0003b;TWIN_ISLANDS_WINTER;Big Snowball 1;MM Twin Islands Big Snowball 01;snowball;412;438;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x0003a;TWIN_ISLANDS_WINTER;Big Snowball 2;MM Twin Islands Big Snowball 02;snowball;322;376;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00039;TWIN_ISLANDS_WINTER;Big Snowball 3;MM Twin Islands Big Snowball 03;snowball;319;263;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00037;TWIN_ISLANDS_WINTER;Big Snowball 4;MM Twin Islands Big Snowball 04;snowball;438;187;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00016;TWIN_ISLANDS_WINTER;Big Snowball 5;MM Twin Islands Big Snowball 05;snowball;531;136;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x0003c;TWIN_ISLANDS_WINTER;Big Snowball 6;MM Twin Islands Big Snowball 06;snowball;553;207;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00013;TWIN_ISLANDS_WINTER;Big Snowball 7;MM Twin Islands Big Snowball 07;snowball;523;392;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00005;TWIN_ISLANDS_WINTER;Big Snowball 8;MM Twin Islands Big Snowball 08;snowball;749;281;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00038;TWIN_ISLANDS_WINTER;Big Snowball 9;MM Twin Islands Big Snowball 09;snowball;768;400;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x0001e;TWIN_ISLANDS_WINTER;Big Snowball 10;MM Twin Islands Big Snowball 10;snowball;672;494;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00036;TWIN_ISLANDS_WINTER;Big Snowball 11;MM Twin Islands Big Snowball 11;snowball;566;498;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00012;TWIN_ISLANDS_WINTER;Big Snowball 12;MM Twin Islands Big Snowball 12;snowball;641;216;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x0003d;TWIN_ISLANDS_WINTER;Big Snowball 13;MM Twin Islands Big Snowball 13;snowball;540;312;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x0003e;TWIN_ISLANDS_WINTER;Small Snowball 1;MM Twin Islands Small Snowball 1;snowball;127;511;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x0003f;TWIN_ISLANDS_WINTER;Small Snowball 2;MM Twin Islands Small Snowball 2;snowball;196;412;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00040;TWIN_ISLANDS_WINTER;Small Snowball 3;MM Twin Islands Small Snowball 3;snowball;561;273;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00041;TWIN_ISLANDS_WINTER;Ramp 1;MM Twin Islands Small Snowball Ramp 1;snowball;226;265;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00042;TWIN_ISLANDS_WINTER;Ramp 2;MM Twin Islands Small Snowball Ramp 2;snowball;242;280;1;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x00043;TWIN_ISLANDS_WINTER;Ramp 3;MM Twin Islands Small Snowball Ramp 3;snowball;227;279;0;TWIN_ISLANDS;snowball;Winter;0;mm;;
0x06;TWIN_ISLANDS_WINTER;Underwater 1;MM Twin Islands Underwater Chest 1;chest;450;479;0;TWIN_ISLANDS;chest;Spring;0;mm;;
0x00;TWIN_ISLANDS_WINTER;Underwater 2;MM Twin Islands Underwater Chest 2;chest;630;74;0;TWIN_ISLANDS;chest;Spring;0;mm;;
BEAVER_1;WATERFALL_RAPIDS;Race 1;MM Waterfall Rapids Beaver Race 1;npc;650;340;0;WATERFALL_RAPIDS;npc;All;0;mm;;
BEAVER_2;WATERFALL_RAPIDS;Race 2;MM Waterfall Rapids Beaver Race 2;npc;682;338;0;WATERFALL_RAPIDS;npc;All;0;mm;;
0x00;WOODFALL;Entrance;MM Woodfall Entrance Chest;chest;377;484;0;WOODFALL;chest;All;0;mm;;
0x00011;WOODFALL;Grass 1;MM Woodfall Grass 1;grass;502;504;0;WOODFALL;grass;All;0;mm;;
0x00012;WOODFALL;Grass 2;MM Woodfall Grass 2;grass;492;497;0;WOODFALL;grass;All;0;mm;;
0x00013;WOODFALL;Grass 3;MM Woodfall Grass 3;grass;500;493;0;WOODFALL;grass;All;0;mm;;
0x00014;WOODFALL;Grass 4;MM Woodfall Grass 4;grass;454;493;0;WOODFALL;grass;All;0;mm;;
0x00015;WOODFALL;Grass 5;MM Woodfall Grass 5;grass;453;505;0;WOODFALL;grass;All;0;mm;;
0x00016;WOODFALL;Grass 6;MM Woodfall Grass 6;grass;461;498;0;WOODFALL;grass;All;0;mm;;
0x01;WOODFALL;Heart Piece;MM Woodfall HP Chest;chest;275;433;0;WOODFALL;chest;All;0;mm;;
0x02;WOODFALL;Near Owl;MM Woodfall Near Owl Chest;chest;465;54;0;WOODFALL;chest;All;0;mm;;
OWL_WOODFALL;WOODFALL;Owl Statue;MM Woodfall Owl Statue;npc;472;115;0;WOODFALL;npc;All;0;mm;Sword (MM);Hit the statue with a sword
0x0006;WOODFALL;Pot 1;MM Woodfall Pot 1;pot;460;130;1;WOODFALL;pot;All;0;mm;;
0x0007;WOODFALL;Pot 2;MM Woodfall Pot 2;pot;460;122;0;WOODFALL;pot;All;0;mm;;
0x0008;WOODFALL;Pot 3;MM Woodfall Pot 3;pot;460;138;1;WOODFALL;pot;All;0;mm;;
0x00000;WOODFALL;Rupee;MM Woodfall Rupee;rupee;597;322;0;WOODFALL;rupee;All;0;mm;;
GREAT_FAIRY_SWAMP;WOODFALL;Super Spin Attack;MM Woodfall Great Fairy;none;0;0;0;MM_FAIRY_WOODFALL;none;All;0;mm;;
KOTAKE_RED_POTION;WOODS_MYSTERY;Red Potion Bottle;MM Swamp Potion Shop Kotake;npc;472;349;0;POTION_SHOP;npc;All;0;mm;;
0x00406;WOODS_MYSTERY;Center 1;MM Woods of Mystery Grass Center 1;grass;455;347;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00407;WOODS_MYSTERY;Center 2;MM Woods of Mystery Grass Center 2;grass;477;329;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00408;WOODS_MYSTERY;Center 3;MM Woods of Mystery Grass Center 3;grass;466;301;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00409;WOODS_MYSTERY;Center 4;MM Woods of Mystery Grass Center 4;grass;497;313;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00507;WOODS_MYSTERY;East 1;MM Woods of Mystery Grass E 1;grass;623;307;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00508;WOODS_MYSTERY;East 2;MM Woods of Mystery Grass E 2;grass;690;323;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00707;WOODS_MYSTERY;North 1;MM Woods of Mystery Grass N 1;grass;471;119;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00708;WOODS_MYSTERY;North 2;MM Woods of Mystery Grass N 2;grass;482;165;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00801;WOODS_MYSTERY;North East 1;MM Woods of Mystery Grass NE 1;grass;662;133;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00802;WOODS_MYSTERY;North East 2;MM Woods of Mystery Grass NE 2;grass;648;133;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00803;WOODS_MYSTERY;North East 3;MM Woods of Mystery Grass NE 3;grass;659;189;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00804;WOODS_MYSTERY;North East 4;MM Woods of Mystery Grass NE 4;grass;685;197;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00806;WOODS_MYSTERY;North East 5;MM Woods of Mystery Grass NE 5;grass;626;193;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00601;WOODS_MYSTERY;North West 1;MM Woods of Mystery Grass NW 1;grass;291;118;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 3) / Clock (Night 3);
0x00602;WOODS_MYSTERY;North West 2;MM Woods of Mystery Grass NW 2;grass;340;179;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 3) / Clock (Night 3);
0x00103;WOODS_MYSTERY;South 1;MM Woods of Mystery Grass S 1;grass;459;527;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00104;WOODS_MYSTERY;South 2;MM Woods of Mystery Grass S 2;grass;448;518;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00105;WOODS_MYSTERY;South 3;MM Woods of Mystery Grass S 3;grass;437;527;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00201;WOODS_MYSTERY;South East;MM Woods of Mystery Grass SE;grass;676;544;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 2) / Clock (Night 2);
0x00000;WOODS_MYSTERY;South West 1;MM Woods of Mystery Grass SW 1;grass;311;484;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1);
0x00001;WOODS_MYSTERY;South West 2;MM Woods of Mystery Grass SW 2;grass;263;490;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1);
0x00307;WOODS_MYSTERY;West 1;MM Woods of Mystery Grass W 1;grass;323;354;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x00308;WOODS_MYSTERY;West 2;MM Woods of Mystery Grass W 2;grass;273;289;0;WOODS_MYSTERY;grass;All;0;mm;Clock (Day 1) / Clock (Night 1) / Clock (Day 2) / Clock (Night 2) / Clock (Day 3) / Clock (Night 3);
0x01;ZORA_CAPE;Ledge 1;MM Zora Cape Ledge Chest 1;chest;783;239;0;ZORA_CAPE;chest;All;0;mm;;
0x02;ZORA_CAPE;Ledge 2;MM Zora Cape Ledge Chest 2;chest;753;364;0;ZORA_CAPE;chest;All;0;mm;;
OWL_ZORA_CAPE;ZORA_CAPE;Owl Statue;MM Zora Cape Owl Statue;npc;65;335;0;ZORA_CAPE;npc;All;0;mm;Sword (MM);Hit the statue with a sword
0x0043;ZORA_CAPE;Near Beavers 1;MM Zora Cape Pot Near Beavers 1;pot;769;366;0;ZORA_CAPE;pot;All;0;mm;;
0x0044;ZORA_CAPE;Near Beavers 2;MM Zora Cape Pot Near Beavers 2;pot;780;363;0;ZORA_CAPE;pot;All;0;mm;;
0x0045;ZORA_CAPE;Near Owl Statue 1;MM Zora Cape Pot Near Owl Statue 1;pot;78;350;1;ZORA_CAPE;pot;All;0;mm;;
0x0046;ZORA_CAPE;Near Owl Statue 2;MM Zora Cape Pot Near Owl Statue 2;pot;78;340;0;ZORA_CAPE;pot;All;0;mm;;
0x0047;ZORA_CAPE;Near Owl Statue 3;MM Zora Cape Pot Near Owl Statue 3;pot;93;350;1;ZORA_CAPE;pot;All;0;mm;;
0x0048;ZORA_CAPE;Near Owl Statue 4;MM Zora Cape Pot Near Owl Statue 4;pot;93;340;0;ZORA_CAPE;pot;All;0;mm;;
0x00;ZORA_CAPE;Underwater;MM Zora Cape Underwater Chest;chest;361;465;0;ZORA_CAPE;chest;All;0;mm;;
0x07;ZORA_CAPE;Waterfall - Heart Piece;MM Zora Cape Waterfall HP;collectible;797;406;0;ZORA_CAPE;collectible;All;0;mm;;
0x15;ZORA_CAPE;Chest;MM Zora Cape Grotto;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03500;ZORA_CAPE;Grass 1;MM Zora Cape Grotto Grass 01;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03501;ZORA_CAPE;Grass 2;MM Zora Cape Grotto Grass 02;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03502;ZORA_CAPE;Grass 3;MM Zora Cape Grotto Grass 03;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03503;ZORA_CAPE;Grass 4;MM Zora Cape Grotto Grass 04;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03505;ZORA_CAPE;Grass 5;MM Zora Cape Grotto Grass 05;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03506;ZORA_CAPE;Grass 6;MM Zora Cape Grotto Grass 06;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x0350a;ZORA_CAPE;Grass 7;MM Zora Cape Grotto Grass 07;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x0350b;ZORA_CAPE;Grass 8;MM Zora Cape Grotto Grass 08;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x0350c;ZORA_CAPE;Grass 9;MM Zora Cape Grotto Grass 09;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x0350e;ZORA_CAPE;Grass 10;MM Zora Cape Grotto Grass 10;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03510;ZORA_CAPE;Grass 11;MM Zora Cape Grotto Grass 11;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03511;ZORA_CAPE;Grass 12;MM Zora Cape Grotto Grass 12;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03512;ZORA_CAPE;Grass 13;MM Zora Cape Grotto Grass 13;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
0x03513;ZORA_CAPE;Grass 14;MM Zora Cape Grotto Grass 14;none;0;0;0;MM_GROTTO_ZORA_CAPE_GENERIC;none;All;0;mm;;
BEAVER_1;ZORA_CAPE;Race 1;MM Waterfall Rapids Beaver Race 1;none;0;0;0;WATERFALL_RAPIDS;none;All;0;mm;;
BEAVER_2;ZORA_CAPE;Race 2;MM Waterfall Rapids Beaver Race 2;none;0;0;0;WATERFALL_RAPIDS;none;All;0;mm;;
GREAT_FAIRY_OCEAN;ZORA_CAPE;Double Defense;MM Great Bay Great Fairy;none;0;0;0;MM_FAIRY_GREAT_BAY_COAST;none;All;0;mm;;
ZORA_HALL_LIGHTS;ZORA_HALL;Scene Lights;MM Zora Hall Scene Lights;npc;510;234;0;ZORA_HALL;npc;All;0;mm;;
ZORA_EVAN;ZORA_HALL_ROOMS;Evan - Heart Piece;MM Zora Hall Evan HP;npc;385;421;0;ZORA_EVAN_ROOM;npc;All;0;mm;;
SCRUB_OCEAN;ZORA_HALL_ROOMS;Title Deed;MM Zora Hall Scrub Deed;npc;481;296;0;ZORA_HALL_ROOMS;scrub;All;0;mm;;
0x1e;ZORA_HALL_ROOMS;Scrub - Heart Piece;MM Zora Hall Scrub HP;collectible;604;257;0;ZORA_HALL_ROOMS;collectible;All;0;mm;;
SCRUB_SHOP_POTION_GREEN;ZORA_HALL_ROOMS;Scrub - Shop;MM Zora Hall Scrub Shop;npc;497;296;1;ZORA_HALL_ROOMS;shop;All;0;mm;;
0x13;ZORA_HALL_ROOMS;Item 1;MM Zora Shop Item 1;shop;497;250;0;MM_ZORA_SHOP;shop;All;0;mm;;
0x14;ZORA_HALL_ROOMS;Item 2;MM Zora Shop Item 2;shop;476;250;0;MM_ZORA_SHOP;shop;All;0;mm;;
0x15;ZORA_HALL_ROOMS;Item 3;MM Zora Shop Item 3;shop;455;250;0;MM_ZORA_SHOP;shop;All;0;mm;;
ZORA_HALL_LIGHTS;ZORA_HALL_ROOMS;Scene Lights;MM Zora Hall Scene Lights;none;0;0;0;ZORA_HALL;none;All;0;mm;;
0x0010c;DEKU_PALACE;Boulder 1;MM Deku Palace Red Boulder 1;redboulder;691;259;0;DEKU_PALACE;redboulder;All;0;mm;;
0x0010d;DEKU_PALACE;Boulder 2;MM Deku Palace Red Boulder 2;redboulder;635;222;0;DEKU_PALACE;redboulder;All;0;mm;;
0x0010e;DEKU_PALACE;Boulder 3;MM Deku Palace Red Boulder 3;redboulder;644;36;0;DEKU_PALACE;redboulder;All;0;mm;;
0x00000;MOUNTAIN_VILLAGE_SPRING;Boulder 1;MM Mountain Village Spring Red Boulder 1;redboulder;484;426;1;MOUNTAIN_VILLAGE;redboulder;Spring;0;mm;;
0x00001;MOUNTAIN_VILLAGE_SPRING;Boulder 2;MM Mountain Village Spring Red Boulder 2;redboulder;478;411;0;MOUNTAIN_VILLAGE;redboulder;Spring;0;mm;;
0x00002;MOUNTAIN_VILLAGE_SPRING;Boulder 3;MM Mountain Village Spring Red Boulder 3;redboulder;467;428;0;MOUNTAIN_VILLAGE;redboulder;Spring;0;mm;;
0x00005;ROAD_IKANA;Boulder;MM Road to Ikana Red Boulder;redboulder;455;263;0;ROAD_IKANA;redboulder;All;0;mm;;
0x00000;TEMPLE_SNOWHEAD;Entrance 1;MM Snowhead Temple Icicle Entrance 1;icicle;483;323;0;TEMPLE_SNOWHEAD;icicle;All;0;mm;;
0x00001;TEMPLE_SNOWHEAD;Entrance 2;MM Snowhead Temple Icicle Entrance 2;icicle;483;289;0;TEMPLE_SNOWHEAD;icicle;All;0;mm;;
